DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2019-12-16,211708,444,F,2,0,B,80,HIGIENE,HASTES FLEXIVEIS
2019-12-16,211787,985,M,1,0,B,110,LIMPEZA,SABAO
2019-12-16,211860,995,M,3,1,B,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-12-16,211866,410,F,3,3,B,52,ALIMENTOS,PATE
2019-12-16,211926,127,F,4,2,C,34,ALIMENTOS,KETCHUP
2019-12-16,211965,166,F,1,0,B,121,ALIMENTOS,UVA
2019-12-16,211978,985,M,1,0,B,122,ALIMENTOS,TOMATE
2019-12-16,211986,893,F,1,0,B,55,ALIMENTOS,QUEIJO DE CABRA
2019-12-16,212043,112,M,4,0,B,95,LIMPEZA,AMACIANTE
2019-12-16,212069,125,M,3,0,B,102,LIMPEZA,LIMPA VIDROS
2019-12-16,212146,33,F,2,0,B,61,ALIMENTOS,SARDINHA
2019-12-16,212178,792,F,2,0,B,117,PET,RACAO SECA PARA GATOS
2019-12-16,212181,814,M,4,0,B,213,ALIMENTOS,CENOURA
2019-12-16,212197,706,F,2,0,A,229,ALIMENTOS,ALMONDEGA
2019-12-16,212228,114,F,3,3,B,41,ALIMENTOS,MACARRAO
2019-12-16,212265,514,M,4,0,C,218,ALIMENTOS,BIFE DE COXAO MOLE
2019-12-16,212299,439,F,3,0,B,163,ALIMENTOS,MORTADELA
2019-12-16,212340,342,M,3,0,B,76,HIGIENE,FIO DENTAL
2019-12-16,212371,829,F,3,4,B,18,ALIMENTOS,BROCOLIS
2019-12-16,212412,418,M,2,2,A,22,ALIMENTOS,CHA
2019-12-16,212459,932,M,4,1,B,46,ALIMENTOS,MOLHO BARBECUE
2019-12-16,212526,997,M,5,2,C,108,LIMPEZA,REMOVEDOR
2019-12-16,212606,38,M,3,0,B,189,ALIMENTOS,GRANOLA
2019-12-16,212678,809,F,3,3,B,79,HIGIENE,GEL
2019-12-16,212692,705,M,1,0,B,86,HIGIENE,PRESERVATIVO
2019-12-16,212759,816,M,4,0,C,27,ALIMENTOS,DANETTE
2019-12-16,212765,712,F,2,3,B,33,ALIMENTOS,IOGURTE
2019-12-16,212793,517,F,3,1,B,85,HIGIENE,PASTA DE DENTE
2019-12-16,212845,345,F,2,3,B,142,BEBIDAS,REFRIGERANTE LARANJA
2019-12-16,212939,958,M,2,3,B,130,ALIMENTOS,SALGADINHOS DE MILHO
2019-12-16,213006,869,F,3,0,B,193,HIGIENE,FIO DENTAL
2019-12-16,213064,4,M,4,0,B,200,LIMPEZA,DETERGENTE
2019-12-16,213066,68,F,2,1,A,123,LIMPEZA,TIRA MANCHA
2019-12-16,213132,485,M,3,3,B,32,ALIMENTOS,HAMBUGUER
2019-12-16,213165,957,M,2,3,B,18,ALIMENTOS,BROCOLIS
2019-12-16,213184,444,F,2,0,B,138,HIGIENE,REPELENTE
2019-12-16,213231,333,F,2,0,C,32,ALIMENTOS,HAMBUGUER
2019-12-16,213311,666,F,2,2,B,173,ALIMENTOS,LINGUICA
2019-12-16,213331,398,F,4,1,B,99,LIMPEZA,DESINFETANTE
2019-12-16,213424,32,F,1,0,B,10,ALIMENTOS,ATUM
2019-12-16,213451,587,M,1,0,B,73,HIGIENE,CREME
2019-12-16,213497,437,F,2,1,C,218,ALIMENTOS,BIFE DE COXAO MOLE
2019-12-16,213563,467,F,2,2,B,36,ALIMENTOS,LATA DE MILHO
2019-12-16,213632,301,F,3,0,C,39,ALIMENTOS,LIMAO
2019-12-16,213690,54,M,1,0,A,132,HIGIENE,SABONETE
2019-12-16,213734,390,F,2,0,B,64,ALIMENTOS,UVA
2019-12-16,213736,318,M,1,2,B,25,ALIMENTOS,CORACAO DE FRANGO
2019-12-16,213815,721,M,3,2,C,130,ALIMENTOS,SALGADINHOS DE MILHO
2019-12-16,213839,153,M,4,1,B,195,ALIMENTOS,FEIJAO
2019-12-16,213879,495,F,2,3,A,207,ALIMENTOS,COPA SUINA
2019-12-16,213952,236,M,2,2,C,33,ALIMENTOS,IOGURTE
2019-12-16,214013,961,F,1,0,C,92,HIGIENE,TINTURAS
2019-12-16,214081,860,M,1,0,B,94,LIMPEZA,ALCOOL
2019-12-16,214170,14,M,1,3,B,36,ALIMENTOS,LATA DE MILHO
2019-12-16,214217,601,M,4,0,A,71,HIGIENE,ABSORVENTE
2019-12-16,214240,322,M,2,0,B,59,ALIMENTOS,SALGADINHO
2019-12-18,214328,726,M,2,0,B,40,ALIMENTOS,LINGUICA
2019-12-18,214331,928,F,5,1,B,91,HIGIENE,TALCO
2019-12-18,214379,213,M,2,4,B,72,HIGIENE,CONDICIONADOR
2019-12-18,214457,281,F,2,0,B,189,ALIMENTOS,GRANOLA
2019-12-18,214550,863,F,1,4,B,219,ALIMENTOS,BATATA DOCE
2019-12-18,214613,45,M,2,0,A,109,LIMPEZA,RODO
2019-12-18,214621,883,M,1,0,B,215,ALIMENTOS,CAFE
2019-12-18,214637,805,F,3,0,C,19,ALIMENTOS,CAFE
2019-12-18,214657,390,F,2,0,B,191,HIGIENE,FRALDA
2019-12-18,214705,679,F,3,3,B,81,HIGIENE,HIDRATANTE
2019-12-18,214748,802,M,1,1,B,210,ACESSORIOS,CHUPETA
2019-12-18,214797,118,M,2,4,A,109,LIMPEZA,RODO
2019-12-18,214861,1,M,1,0,C,152,ALIMENTOS,PRESUNTO COZIDO
2019-12-18,214864,660,F,3,0,C,155,ALIMENTOS,PATE
2019-12-18,214914,111,M,2,4,C,199,ALIMENTOS,DOCE
2019-12-18,214943,538,M,3,0,B,86,HIGIENE,PRESERVATIVO
2019-12-18,215010,680,F,3,0,C,175,LIMPEZA,LIMPADOR MULTIUSO
2019-12-18,215083,934,F,2,2,B,68,BEBIDAS,REFRIGERANTE LARANJA
2019-12-18,215133,872,M,3,4,A,7,ALIMENTOS,ALMONDEGA
2019-12-18,215170,348,F,3,0,A,101,LIMPEZA,INSETICIDA
2019-12-18,215196,877,M,2,0,C,220,ALIMENTOS,BATATA
2019-12-18,215288,203,F,3,0,A,11,ALIMENTOS,AZEITE
2019-12-18,215321,579,F,3,0,B,10,ALIMENTOS,ATUM
2019-12-18,215369,118,M,2,4,A,5,ALIMENTOS,ACHOCOLATADO
2019-12-18,215459,934,F,2,2,B,105,LIMPEZA,LUSTRA MOVEIS
2019-12-18,215538,768,F,4,0,B,147,PET,RACAO SECA PARA GATOS
2019-12-18,215612,889,F,3,4,B,55,ALIMENTOS,QUEIJO DE CABRA
2019-12-18,215694,302,F,4,3,C,176,LIMPEZA,LIMPA VIDROS
2019-12-18,215742,741,M,3,0,B,141,BEBIDAS,REFRIGERANTE LIMaO
2019-12-18,215829,126,M,1,0,C,135,LIMPEZA,RODO
2019-12-18,215830,41,M,3,0,C,30,ALIMENTOS,FILE DE PEIXE
2019-12-18,215890,254,F,5,2,B,23,ALIMENTOS,COGUMELOS
2019-12-18,215936,337,M,3,0,B,155,ALIMENTOS,PATE
2019-12-18,215982,67,M,1,0,B,200,LIMPEZA,DETERGENTE
2019-12-18,216045,359,F,1,0,B,174,LIMPEZA,LIMPADOR PERFUMADO
2019-12-18,216099,894,F,4,3,C,45,ALIMENTOS,MANGA
2019-12-18,216145,675,M,4,0,B,133,LIMPEZA,SABAO EM PO
2019-12-18,216203,7,M,1,3,B,66,BEBIDAS,REFRIGERANTE COLA
2019-12-18,216270,150,M,1,4,B,152,ALIMENTOS,PRESUNTO COZIDO
2019-12-18,216348,687,M,2,3,C,128,HIGIENE,SHAMPOO
2019-12-18,216385,937,M,3,4,C,161,ALIMENTOS,OVOS
2019-12-18,216474,717,F,3,0,B,64,ALIMENTOS,UVA
2019-12-18,216489,636,M,2,2,B,144,BEBIDAS,REFRIGERANTE COLA
2019-12-18,216512,15,M,2,1,C,191,HIGIENE,FRALDA
2019-12-18,216566,464,M,2,2,B,140,BEBIDAS,REFRIGERANTE OUTROS
2019-12-18,216603,649,F,3,0,B,167,ALIMENTOS,MANGA
2019-12-18,216667,947,F,3,1,B,65,BEBIDAS,ENERGETICO
2019-12-18,216759,41,M,3,0,C,149,ALIMENTOS,QUEIJO MUSSARELA
2019-12-18,216831,513,F,4,3,B,52,ALIMENTOS,PATE
2019-12-18,216888,73,M,1,0,A,31,ALIMENTOS,GRANOLA
2019-12-18,216951,3,F,4,0,B,192,HIGIENE,FIXADOR
2019-12-18,216957,351,F,2,2,B,62,ALIMENTOS,SNACKS
2019-12-18,217042,310,M,4,3,C,142,BEBIDAS,REFRIGERANTE LARANJA
2019-12-18,217117,31,F,1,0,C,63,ALIMENTOS,TOMATE
2019-12-18,217152,82,F,1,1,C,95,LIMPEZA,AMACIANTE
2019-12-18,217235,229,M,2,2,C,178,HIGIENE,LENCO UMEDECIDO
2019-12-18,217311,728,M,2,0,A,224,ALIMENTOS,AZEITE
2019-12-18,217390,390,F,2,0,B,72,HIGIENE,CONDICIONADOR
2019-12-18,217435,880,M,3,2,B,94,LIMPEZA,ALCOOL
2019-12-18,217460,400,F,4,1,C,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-12-18,217501,769,F,3,3,C,12,ALIMENTOS,AZEITONA
2019-12-18,217521,860,M,1,0,B,95,LIMPEZA,AMACIANTE
2019-12-18,217554,638,M,3,1,B,149,ALIMENTOS,QUEIJO MUSSARELA
2019-12-18,217650,83,M,1,4,B,75,HIGIENE,ESCOVA DE DENTE
2019-12-18,217736,547,F,3,4,C,4,ALIMENTOS,ABACAXI
2019-12-18,217810,987,F,1,0,B,178,HIGIENE,LENCO UMEDECIDO
2019-12-18,217886,1,M,1,0,C,74,HIGIENE,ENXAGUANTE BUCAL
2019-12-18,217984,590,M,4,3,B,120,LIMPEZA,VASSOURA
2019-12-18,218076,123,F,3,2,B,227,ALIMENTOS,ARROZ
2019-12-18,218083,953,M,1,1,B,107,#N/D,#N/D
2019-12-18,218085,776,F,2,0,B,133,LIMPEZA,SABAO EM PO
2019-12-18,218097,918,F,2,4,C,177,ALIMENTOS,LIMAO
2019-12-18,218127,249,F,4,0,B,83,HIGIENE,MODELADOR
2019-12-18,218184,358,F,3,0,C,22,ALIMENTOS,CHA
2019-12-18,218216,66,M,3,3,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2019-12-18,218246,439,F,3,0,B,173,ALIMENTOS,LINGUICA
2019-12-18,218330,1000,F,4,1,B,71,HIGIENE,ABSORVENTE
2019-12-24,218352,444,F,2,0,B,65,BEBIDAS,ENERGETICO
2019-12-24,218404,618,M,4,3,B,24,ALIMENTOS,COPA SUINA
2019-12-24,218432,39,M,2,0,C,106,LIMPEZA,ODORIZADOR
2019-12-24,218461,183,M,4,1,B,90,HIGIENE,SHAMPOO
2019-12-24,218551,247,M,1,0,B,40,ALIMENTOS,LINGUICA
2019-12-24,218614,15,M,2,1,C,156,HIGIENE,PASTA DE DENTE
2019-12-24,218666,170,F,4,2,B,153,ALIMENTOS,PRESUNTO COZIDO
2019-12-24,218674,336,F,1,0,C,181,ALIMENTOS,LATA DE MILHO
2019-12-24,218767,447,M,2,0,B,97,LIMPEZA,CERA
2019-12-24,218829,29,M,2,0,B,133,LIMPEZA,SABAO EM PO
2019-12-24,218903,963,M,3,0,B,11,ALIMENTOS,AZEITE
2019-12-24,218918,753,F,1,3,C,194,ALIMENTOS,FILE DE PEIXE
2019-12-24,219005,876,F,2,3,B,169,ALIMENTOS,MAMAO
2019-12-24,219011,670,M,4,0,C,40,ALIMENTOS,LINGUICA
2019-12-24,219031,849,F,5,1,B,124,LIMPEZA,TIRA LIMO
2019-12-24,219043,309,M,1,0,B,37,ALIMENTOS,LEITE
2019-12-24,219132,901,F,4,1,B,63,ALIMENTOS,TOMATE
2019-12-24,219178,104,F,3,2,B,155,ALIMENTOS,PATE
2019-12-24,219202,697,M,3,0,C,224,ALIMENTOS,AZEITE
2019-12-24,219264,111,M,2,4,C,201,LIMPEZA,DESINFETANTE
2019-12-24,219352,822,M,2,3,B,117,PET,RACAO SECA PARA GATOS
2019-12-24,219426,191,M,3,0,B,129,ALIMENTOS,SARDINHA
2019-12-24,219438,56,F,2,3,B,21,ALIMENTOS,CENOURA
2019-12-24,219455,115,M,4,0,B,152,ALIMENTOS,PRESUNTO COZIDO
2019-12-24,219525,309,M,1,0,B,220,ALIMENTOS,BATATA
2019-12-24,219619,507,F,3,2,B,21,ALIMENTOS,CENOURA
2019-12-24,219714,154,M,2,3,B,37,ALIMENTOS,LEITE
2019-12-24,219750,909,M,3,0,B,87,HIGIENE,PROTETOR SOLAR
2019-12-24,219812,418,M,2,2,A,159,ALIMENTOS,PAO DE FORMA
2019-12-24,219842,37,M,3,0,B,22,ALIMENTOS,CHA
2019-12-24,219852,540,F,2,0,C,44,ALIMENTOS,MAMAO
2019-12-24,219907,499,M,3,0,B,220,ALIMENTOS,BATATA
2019-12-24,220003,614,F,4,1,B,30,ALIMENTOS,FILE DE PEIXE
2019-12-24,220083,335,F,3,0,C,123,LIMPEZA,TIRA MANCHA
2019-12-24,220122,517,F,3,1,B,116,PET,RACAO SECA PARA CAES
2019-12-24,220206,893,F,1,0,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-12-24,220209,8,F,3,0,B,111,LIMPEZA,SABAO EM PO
2019-12-24,220284,858,F,4,2,C,208,HIGIENE,CONDICIONADOR
2019-12-24,220305,715,F,3,4,B,43,ALIMENTOS,MAMAO PAPAYA
2019-12-24,220375,295,F,1,3,B,10,ALIMENTOS,ATUM
2019-12-24,220438,631,M,1,4,C,214,ALIMENTOS,CEBOLA
2019-12-30,220513,627,M,3,1,B,164,ACESSORIOS,MORDEDOR
2019-12-30,220576,599,F,1,4,C,172,LIMPEZA,LUSTRA MOVEIS
2019-12-30,220620,288,M,2,0,B,82,HIGIENE,LENCO UMEDECIDO
2019-12-30,220688,110,M,3,0,C,217,ALIMENTOS,BISCOITO
2019-12-30,220742,87,M,3,2,A,158,HIGIENE,PAPEL HIGIENICO
2019-12-30,220752,894,F,4,3,C,206,ALIMENTOS,CORACAO DE FRANGO
2019-12-30,220808,280,M,4,3,B,164,ACESSORIOS,MORDEDOR
2019-12-30,220875,110,M,3,0,C,161,ALIMENTOS,OVOS
2019-12-30,220931,914,M,2,4,B,138,HIGIENE,REPELENTE
2019-12-30,220941,49,M,2,0,C,126,HIGIENE,TALCO
2019-12-30,220977,437,F,2,1,C,3,ALIMENTOS,ABACATE
2019-12-30,221057,51,F,3,0,B,18,ALIMENTOS,BROCOLIS
2019-12-30,221143,580,M,3,0,B,114,LIMPEZA,VASSOURA
2019-12-30,221242,280,M,4,3,B,34,ALIMENTOS,KETCHUP
2019-12-30,221292,378,F,2,0,C,145,PET,RACAO UMIDA PARA GATOS
2019-12-30,221384,44,F,4,0,C,164,ACESSORIOS,MORDEDOR
2019-12-30,221456,226,F,4,0,B,33,ALIMENTOS,IOGURTE
2019-12-30,221513,935,F,2,0,B,17,ALIMENTOS,BISCOITO
2019-12-30,221603,68,F,2,1,A,56,ALIMENTOS,QUEIJO MUSSARELA
2019-12-30,221653,57,M,2,0,B,100,LIMPEZA,DETERGENTE
2019-12-30,221725,650,F,2,0,C,148,PET,RACAO SECA PARA CAES
2019-12-30,221794,702,M,1,0,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2019-12-30,221885,691,M,4,0,B,167,ALIMENTOS,MANGA
2019-12-30,221949,271,F,4,0,B,79,HIGIENE,GEL
2019-12-30,222018,337,M,3,0,B,165,ALIMENTOS,MOLHO BARBECUE
2019-12-30,222064,584,M,3,0,B,89,HIGIENE,SABONETE
2019-12-30,222089,647,M,1,0,C,98,LIMPEZA,DESENGORDURANTE
2019-12-30,222099,79,F,2,0,C,123,LIMPEZA,TIRA MANCHA
2019-12-30,222128,761,F,1,4,B,70,BEBIDAS,REFRIGERANTE OUTROS
2019-12-30,222197,500,M,3,2,C,117,PET,RACAO SECA PARA GATOS
2019-12-30,222286,444,F,2,0,B,163,ALIMENTOS,MORTADELA
2019-12-30,222379,279,M,1,2,B,192,HIGIENE,FIXADOR
2019-12-30,222399,977,M,1,0,C,175,LIMPEZA,LIMPADOR MULTIUSO
2019-12-30,222410,236,M,2,2,C,170,ALIMENTOS,MACARRAO INSTANTANEO
2019-12-30,222463,164,M,2,3,A,118,PET,RACAO UMIDA PARA CAES
2019-12-30,222524,949,M,1,0,B,19,ALIMENTOS,CAFE
2019-12-30,222546,432,F,1,0,C,68,BEBIDAS,REFRIGERANTE LARANJA
2019-12-30,222596,703,M,1,3,B,186,HIGIENE,HIDRATANTE
2019-12-30,222616,647,M,1,0,C,148,PET,RACAO SECA PARA CAES
2019-12-30,222684,924,F,2,2,B,102,LIMPEZA,LIMPA VIDROS
2019-12-30,222689,615,M,1,4,C,141,BEBIDAS,REFRIGERANTE LIMaO
2019-12-30,222777,365,M,4,0,A,79,HIGIENE,GEL
2019-12-30,222866,934,F,2,2,B,16,ALIMENTOS,BIFE DE COXAO MOLE
2019-12-30,222896,41,M,3,0,C,89,HIGIENE,SABONETE
2019-12-30,222966,383,M,1,3,C,59,ALIMENTOS,SALGADINHO
2019-12-30,222986,76,M,3,0,A,40,ALIMENTOS,LINGUICA
2019-12-30,223006,28,F,1,2,B,154,HIGIENE,PRESERVATIVO
2019-12-30,223098,750,M,2,2,C,4,ALIMENTOS,ABACAXI
2019-12-30,223110,199,M,3,3,B,139,LIMPEZA,REMOVEDOR
2019-12-30,223196,686,F,3,2,A,167,ALIMENTOS,MANGA
2019-12-30,223257,309,M,1,0,B,129,ALIMENTOS,SARDINHA
2019-12-30,223328,213,M,2,4,B,79,HIGIENE,GEL
2019-12-30,223378,700,F,4,2,C,67,BEBIDAS,REFRIGERANTE GUARANA
2019-12-30,223383,465,F,3,0,B,33,ALIMENTOS,IOGURTE
2019-12-30,223430,550,M,4,0,B,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-12-30,223493,259,M,1,1,B,22,ALIMENTOS,CHA
2019-12-30,223588,204,F,3,3,B,21,ALIMENTOS,CENOURA
2019-12-30,223685,670,M,4,0,C,73,HIGIENE,CREME
2019-12-30,223703,271,F,4,0,B,8,ALIMENTOS,ARROZ
2019-12-30,223749,630,M,1,2,C,20,ALIMENTOS,CEBOLA
2019-12-30,223841,703,M,1,3,B,29,ALIMENTOS,FEIJAO
2019-12-30,223939,493,M,2,4,B,105,LIMPEZA,LUSTRA MOVEIS
2019-12-30,224016,847,M,4,2,A,157,ALIMENTOS,PAPINHA INFANTIL
2020-01-01,224041,268,M,4,0,B,46,ALIMENTOS,MOLHO BARBECUE
2020-01-01,224066,97,F,4,1,B,187,HIGIENE,HASTES FLEXIVEIS
2020-01-01,224076,4,M,4,0,B,169,ALIMENTOS,MAMAO
2020-01-01,224133,942,M,1,0,B,178,HIGIENE,LENCO UMEDECIDO
2020-01-01,224157,139,F,3,3,B,179,ALIMENTOS,LEITE CONDENSADO
2020-01-01,224227,428,F,2,0,A,165,ALIMENTOS,MOLHO BARBECUE
2020-01-01,224283,620,M,2,0,B,56,ALIMENTOS,QUEIJO MUSSARELA
2020-01-01,224321,149,M,1,3,A,223,ALIMENTOS,AZEITONA
2020-01-01,224391,228,F,4,0,C,52,ALIMENTOS,PATE
2020-01-01,224414,81,F,2,0,B,38,ALIMENTOS,LEITE CONDENSADO
2020-01-01,224480,4,M,4,0,B,195,ALIMENTOS,FEIJAO
2020-01-01,224565,375,M,4,0,B,14,ALIMENTOS,BATATA
2020-01-01,224605,510,F,4,0,B,162,LIMPEZA,ODORIZADOR
2020-01-01,224674,483,M,1,0,C,37,ALIMENTOS,LEITE
2020-01-01,224719,746,M,3,0,C,21,ALIMENTOS,CENOURA
2020-01-01,224749,704,F,2,0,C,180,ALIMENTOS,LEITE
2020-01-01,224810,974,M,4,1,B,221,ALIMENTOS,BANANA
2020-01-01,224897,408,F,4,0,B,8,ALIMENTOS,ARROZ
2020-01-01,224909,938,M,1,4,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2020-01-01,224968,763,F,4,0,B,164,ACESSORIOS,MORDEDOR
2020-01-01,225021,521,F,1,0,A,112,LIMPEZA,TIRA LIMO
2020-01-01,225078,584,M,3,0,B,219,ALIMENTOS,BATATA DOCE
2020-01-01,225142,243,F,1,4,C,163,ALIMENTOS,MORTADELA
2020-01-01,225163,502,M,4,0,C,186,HIGIENE,HIDRATANTE
2020-01-01,225182,464,M,2,2,B,119,PET,RACAO UMIDA PARA GATOS
2020-01-01,225225,232,M,3,1,B,191,HIGIENE,FRALDA
2020-01-01,225282,109,M,2,1,B,124,LIMPEZA,TIRA LIMO
2020-01-01,225364,448,F,2,0,A,31,ALIMENTOS,GRANOLA
2020-01-01,225452,45,M,2,0,A,72,HIGIENE,CONDICIONADOR
2020-01-01,225502,565,F,1,2,B,89,HIGIENE,SABONETE
2020-01-01,225558,968,F,1,0,B,106,LIMPEZA,ODORIZADOR
2020-01-01,225649,651,F,2,0,B,157,ALIMENTOS,PAPINHA INFANTIL
2020-01-01,225652,684,F,3,0,C,172,LIMPEZA,LUSTRA MOVEIS
2020-01-01,225741,758,F,3,0,B,165,ALIMENTOS,MOLHO BARBECUE
2020-01-01,225810,336,F,1,0,C,135,LIMPEZA,RODO
2020-01-01,225875,146,F,2,0,B,207,ALIMENTOS,COPA SUINA
2020-01-01,225952,545,M,2,2,B,115,PET,ALIMENTO PARA PASSARO
2020-01-01,225980,935,F,2,0,B,159,ALIMENTOS,PAO DE FORMA
2020-01-01,226018,469,M,4,2,C,158,HIGIENE,PAPEL HIGIENICO
2020-01-01,226082,355,M,3,4,B,169,ALIMENTOS,MAMAO
2020-01-01,226160,419,F,2,1,B,172,LIMPEZA,LUSTRA MOVEIS
2020-01-01,226201,168,F,4,3,B,167,ALIMENTOS,MANGA
2020-01-01,226286,316,F,3,2,B,146,PET,RACAO UMIDA PARA CAES
2020-01-01,226334,258,F,1,0,B,134,LIMPEZA,SABAO
2020-01-01,226422,851,F,2,0,B,206,ALIMENTOS,CORACAO DE FRANGO
2020-01-01,226498,278,F,3,2,C,4,ALIMENTOS,ABACAXI
2020-01-01,226541,456,M,1,4,B,10,ALIMENTOS,ATUM
2020-01-01,226617,962,M,3,4,B,97,LIMPEZA,CERA
2020-01-01,226680,890,M,3,0,C,95,LIMPEZA,AMACIANTE
2020-01-01,226713,835,F,1,0,A,29,ALIMENTOS,FEIJAO
2020-01-01,226745,756,F,1,4,B,182,ALIMENTOS,LATA DE ERVILHA
2020-01-01,226831,298,F,4,0,C,121,ALIMENTOS,UVA
2020-02-01,226910,625,F,4,0,C,129,ALIMENTOS,SARDINHA
2020-02-01,226986,583,F,2,0,B,163,ALIMENTOS,MORTADELA
2020-02-01,227055,791,F,1,0,B,160,ALIMENTOS,PALMITO
2020-02-01,227078,720,M,2,3,B,195,ALIMENTOS,FEIJAO
2020-02-01,227148,849,F,5,1,B,156,HIGIENE,PASTA DE DENTE
2020-02-01,227151,786,F,1,4,C,2,ACESSORIOS,MORDEDOR
2020-02-01,227197,476,M,3,0,C,158,HIGIENE,PAPEL HIGIENICO
2020-02-01,227252,944,F,3,1,B,229,ALIMENTOS,ALMONDEGA
2020-02-01,227301,699,F,1,0,C,210,ACESSORIOS,CHUPETA
2020-02-01,227320,551,M,1,0,C,214,ALIMENTOS,CEBOLA
2020-02-01,227351,562,F,3,0,B,140,BEBIDAS,REFRIGERANTE OUTROS
2020-02-01,227431,318,M,1,2,B,204,HIGIENE,CREME
2020-02-01,227440,782,M,3,3,B,192,HIGIENE,FIXADOR
2020-02-01,227488,139,F,3,3,B,225,ALIMENTOS,ATUM
2020-02-01,227567,200,F,3,0,B,64,ALIMENTOS,UVA
2020-02-01,227652,496,F,2,0,B,7,ALIMENTOS,ALMONDEGA
2020-02-01,227655,231,F,4,2,B,135,LIMPEZA,RODO
2020-02-01,227702,432,F,1,0,C,217,ALIMENTOS,BISCOITO
2020-02-01,227730,928,F,5,1,B,121,ALIMENTOS,UVA
2020-02-01,227798,54,M,1,0,A,66,BEBIDAS,REFRIGERANTE COLA
2020-02-01,227825,726,M,2,0,B,149,ALIMENTOS,QUEIJO MUSSARELA
2020-02-01,227891,805,F,3,0,C,44,ALIMENTOS,MAMAO
2020-02-01,227961,68,F,2,1,A,36,ALIMENTOS,LATA DE MILHO
2020-02-01,227972,134,F,3,0,B,149,ALIMENTOS,QUEIJO MUSSARELA
2020-09-01,228013,655,M,2,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2020-09-01,228062,355,M,3,4,B,65,BEBIDAS,ENERGETICO
2020-09-01,228098,821,F,2,3,B,115,PET,ALIMENTO PARA PASSARO
2020-09-01,228192,244,M,4,0,B,188,ALIMENTOS,HAMBUGUER
2020-09-01,228196,551,M,1,0,C,13,ALIMENTOS,BANANA
2020-09-01,228229,197,F,2,0,B,71,HIGIENE,ABSORVENTE
2020-09-01,228234,587,M,1,0,B,81,HIGIENE,HIDRATANTE
2020-09-01,228327,353,M,1,2,B,72,HIGIENE,CONDICIONADOR
2020-09-01,228411,136,F,2,1,B,159,ALIMENTOS,PAO DE FORMA
2020-09-01,228443,10,M,1,0,B,168,ALIMENTOS,MAMAO PAPAYA
2020-09-01,228475,932,M,4,1,B,138,HIGIENE,REPELENTE
2020-09-01,228538,330,F,1,0,B,24,ALIMENTOS,COPA SUINA
2020-09-01,228560,191,M,3,0,B,36,ALIMENTOS,LATA DE MILHO
2020-09-01,228642,477,F,4,0,B,36,ALIMENTOS,LATA DE MILHO
2020-09-01,228688,334,M,3,0,C,32,ALIMENTOS,HAMBUGUER
2020-09-01,228744,309,M,1,0,B,139,LIMPEZA,REMOVEDOR
2020-09-01,228805,992,F,2,0,B,200,LIMPEZA,DETERGENTE
2020-09-01,228903,390,F,2,0,B,89,HIGIENE,SABONETE
2020-09-01,228987,79,F,2,0,C,225,ALIMENTOS,ATUM
2020-09-01,229075,401,M,1,4,C,53,ALIMENTOS,PRESUNTO COZIDO
2020-09-01,229161,400,F,4,1,C,179,ALIMENTOS,LEITE CONDENSADO
2020-12-01,229193,217,F,3,0,B,198,BEBIDAS,ENERGETICO
2020-12-01,229198,406,M,2,4,C,228,LIMPEZA,AMACIANTE
2020-12-01,229253,728,M,2,0,A,60,ALIMENTOS,SALGADINHOS DE MILHO
2020-12-01,229345,118,M,2,4,A,87,HIGIENE,PROTETOR SOLAR
2020-12-01,229419,701,M,3,0,B,11,ALIMENTOS,AZEITE
2020-12-01,229430,587,M,1,0,B,149,ALIMENTOS,QUEIJO MUSSARELA
2020-12-01,229445,351,F,2,2,B,120,LIMPEZA,VASSOURA
2020-12-01,229464,506,F,4,3,B,190,HIGIENE,GEL
2020-12-01,229510,833,F,1,4,B,50,ALIMENTOS,PAO DE FORMA
2020-12-01,229531,327,M,4,2,A,134,LIMPEZA,SABAO
2020-12-01,229591,960,F,4,2,B,202,LIMPEZA,DESENGORDURANTE
2020-12-01,229674,739,F,2,3,B,161,ALIMENTOS,OVOS
2020-12-01,229713,890,M,3,0,C,178,HIGIENE,LENCO UMEDECIDO
2020-01-15,229735,875,F,1,0,B,188,ALIMENTOS,HAMBUGUER
2020-01-15,229807,746,M,3,0,C,157,ALIMENTOS,PAPINHA INFANTIL
2020-01-15,229848,418,M,2,2,A,20,ALIMENTOS,CEBOLA
2020-01-15,229921,822,M,2,3,B,29,ALIMENTOS,FEIJAO
2020-01-15,230004,384,F,3,2,C,177,ALIMENTOS,LIMAO
2020-01-15,230014,917,M,1,0,A,89,HIGIENE,SABONETE
2020-01-15,230093,968,F,1,0,B,160,ALIMENTOS,PALMITO
2020-01-15,230110,655,M,2,0,B,129,ALIMENTOS,SARDINHA
2020-01-15,230150,801,M,1,4,B,210,ACESSORIOS,CHUPETA
